534	0.82236	0.97179	0.019795
535	0.83358	0.97768	0.01843
536	0.84436	0.98287	0.017115
537	0.85471	0.98737	0.015854
538	0.86464	0.99117	0.014655
539	0.87415	0.99428	0.013524
540	0.88324	0.99671	0.012466
541	0.89192	0.99846	0.011485
542	0.9002	0.99955	0.01058
543	0.90809	1	0.0097446
544	0.91562	0.99982	0.0089755
545	0.92278	0.99904	0.008268
546	0.92961	0.99766	0.0076176
547	0.93611	0.99572	0.0070198
548	0.94229	0.99322	0.0064701
549	0.94817	0.9902	0.0059641
550	0.95376	0.98665	0.0054973
551	0.95908	0.98261	0.0050656
552	0.96412	0.97806	0.0046668
553	0.96887	0.973	0.004299
554	0.97331	0.96743	0.0039605
555	0.97745	0.96133	0.0036492
556	0.98126	0.9547	0.0033635
557	0.98474	0.94753	0.0031015
558	0.98789	0.93982	0.0028613
559	0.99068	0.93156	0.002641
560	0.99311	0.92274	0.0024389
561	0.99518	0.91336	0.0022534
562	0.99688	0.90344	0.0020836
563	0.99821	0.89298	0.0019293
564	0.99917	0.88201	0.0017898
565	0.99977	0.87055	0.0016647
566	1	0.85861	0.0015535
567	0.99986	0.8462	0.0014558
568	0.99936	0.83336	0.0013711
569	0.9985	0.82009	0.001299
570	0.99727	0.80641	0.0012388
571	0.99568	0.79234	0.0011901
572	0.99372	0.7779	0.0011513
573	0.99138	0.7631	0.0011208
574	0.98868	0.74796	0.0010971
575	0.98559	0.7325	0.0010786
576	0.98212	0.71673	0.0010635
577	0.97826	0.70067	0.0010504
578	0.97402	0.68434	0.0010376
579	0.96938	0.66775	0.0010235
580	0.96434	0.65093	0.0010065
581	0.9589	0.63389	0.00098541
582	0.95307	0.61666	0.00096041
583	0.94686	0.5993	0.00093216
584	0.94029	0.58183	0.0009013
585	0.93338	0.56431	0.00086847
586	0.92612	0.54676	0.00083429
587	0.91855	0.52923	0.00079941
588	0.91066	0.51177	0.00076445
589	0.90247	0.4944	0.00073005
590	0.89401	0.47717	0.00069684
591	0.88527	0.46012	0.00066531
592	0.87626	0.44327	0.00063538
593	0.86698	0.42664	0.00060682
594	0.85742	0.41024	0.00057939
595	0.8476	0.3941	0.00055287
596	0.83751	0.37822	0.00052703
597	0.82714	0.36264	0.00050164
598	0.8165	0.34737	0.00047646
599	0.80559	0.33243	0.00045127
600	0.79441	0.31783	0.00042584
601	0.78296	0.30359	0.00040003
602	0.77125	0.28973	0.00037403
603	0.7593	0.27625	0.00034813
604	0.74713	0.26316	0.00032262
605	0.73474	0.25047	0.00029777
606	0.72216	0.23819	0.00027388
607	0.7094	0.22633	0.00025123
608	0.69648	0.2149	0.0002301
609	0.68341	0.20391	0.00021079
610	0.6702	0.19336	0.00019357
611	0.65688	0.18326	0.00017864
612	0.64342	0.1736	0.00016588
613	0.62983	0.16437	0.00015508
614	0.61609	0.15554	0.00014601
615	0.60219	0.1471	0.00013847
616	0.58812	0.13904	0.00013224
617	0.57387	0.13134	0.0001271
618	0.55944	0.12398	0.00012285
619	0.5448	0.11694	0.00011927
620	0.52996	0.11022	0.00011614
621	0.51491	0.1038	0.00011327
622	0.49971	0.097664	0.00011051
