420	2.596e-05	3.199e-05	0.001073
421	2.6025e-05	3.1797e-05	0.001131
422	2.609e-05	3.1605e-05	0.001189
423	2.6155e-05	3.1412e-05	0.001247
424	2.622e-05	3.122e-05	0.001305
425	2.612e-05	3.3892e-05	0.0013705
426	2.602e-05	3.6565e-05	0.001436
427	2.592e-05	3.9237e-05	0.0015015
428	2.582e-05	4.191e-05	0.001567
429	2.872e-05	4.3752e-05	0.001617
430	3.162e-05	4.5595e-05	0.001667
431	3.452e-05	4.7437e-05	0.001717
432	3.742e-05	4.928e-05	0.001767
433	3.877e-05	5.0457e-05	0.0018122
434	4.012e-05	5.1635e-05	0.0018575
435	4.147e-05	5.2812e-05	0.0019028
436	4.282e-05	5.399e-05	0.001948
437	4.109e-05	5.4952e-05	0.0019828
438	3.936e-05	5.5915e-05	0.0020175
439	3.763e-05	5.6877e-05	0.0020523
440	3.59e-05	5.784e-05	0.002087
441	3.6617e-05	5.863e-05	0.0021018
442	3.7335e-05	5.942e-05	0.0021165
443	3.8052e-05	6.021e-05	0.0021313
444	3.877e-05	6.1e-05	0.002146
445	3.99e-05	6.3685e-05	0.0021583
446	4.103e-05	6.637e-05	0.0021705
447	4.216e-05	6.9055e-05	0.0021827
448	4.329e-05	7.174e-05	0.002195
449	4.1968e-05	7.2918e-05	0.0021905
450	4.0645e-05	7.4095e-05	0.002186
451	3.9322e-05	7.5273e-05	0.0021815
452	3.8e-05	7.645e-05	0.002177
453	3.7147e-05	7.8062e-05	0.0021573
454	3.6295e-05	7.9675e-05	0.0021375
455	3.5443e-05	8.1287e-05	0.0021177
456	3.459e-05	8.29e-05	0.002098
457	3.522e-05	8.517e-05	0.0020677
458	3.585e-05	8.744e-05	0.0020375
459	3.648e-05	8.971e-05	0.0020072
460	3.711e-05	9.198e-05	0.001977
461	3.7282e-05	9.581e-05	0.0019407
462	3.7455e-05	9.964e-05	0.0019045
463	3.7628e-05	0.00010347	0.0018682
464	3.78e-05	0.0001073	0.001832
465	3.9748e-05	0.0001132	0.0017942
466	4.1695e-05	0.0001191	0.0017565
467	4.3643e-05	0.000125	0.0017187
468	4.559e-05	0.0001309	0.001681
469	4.525e-05	0.0001401	0.0016365
470	4.491e-05	0.0001493	0.001592
471	4.457e-05	0.0001585	0.0015475
472	4.423e-05	0.0001677	0.001503
473	4.319e-05	0.0001806	0.001454
474	4.215e-05	0.0001935	0.001405
475	4.111e-05	0.0002064	0.001356
476	4.007e-05	0.0002193	0.001307
477	3.811e-05	0.00023632	0.0012663
478	3.615e-05	0.00025335	0.0012255
479	3.419e-05	0.00027038	0.0011847
480	3.223e-05	0.0002874	0.001144
481	3.2183e-05	0.00030875	0.0011044
482	3.2135e-05	0.0003301	0.0010648
483	3.2087e-05	0.00035145	0.0010252
484	3.204e-05	0.0003728	0.0009856
485	3.326e-05	0.000398	0.00094745
486	3.448e-05	0.0004232	0.0009093
487	3.57e-05	0.0004484	0.00087115
488	3.692e-05	0.0004736	0.000833
489	3.8662e-05	0.00050375	0.00079995
490	4.0405e-05	0.0005339	0.0007669
491	4.2147e-05	0.00056405	0.00073385
492	4.389e-05	0.0005942	0.0007008
493	4.6392e-05	0.00062832	0.00067027
494	4.8895e-05	0.00066245	0.00063975
495	5.1397e-05	0.00069657	0.00060922
496	5.39e-05	0.0007307	0.0005787
497	5.2232e-05	0.00077012	0.00055117
498	5.0565e-05	0.00080955	0.00052365
499	4.8898e-05	0.00084898	0.00049612
500	4.723e-05	0.0008884	0.0004686
501	4.3473e-05	0.00092605	0.0004485
502	3.9715e-05	0.0009637	0.0004284
503	3.5958e-05	0.0010013	0.0004083
504	3.22e-05	0.001039	0.0003882
505	3.3505e-05	0.0010737	0.00037112
506	3.481e-05	0.0011085	0.00035405
507	3.6115e-05	0.0011433	0.00033697
508	3.742e-05	0.001178	0.0003199
509	4.4592e-05	0.0012103	0.00030572
510	5.1765e-05	0.0012425	0.00029155
511	5.8937e-05	0.0012748	0.00027737
512	6.611e-05	0.001307	0.0002632
513	6.6275e-05	0.0013373	0.00025197
514	6.644e-05	0.0013675	0.00024075
515	6.6605e-05	0.0013978	0.00022953
516	6.677e-05	0.001428	0.0002183
517	6.06e-05	0.0014473	0.00020788
518	5.443e-05	0.0014665	0.00019745
519	4.826e-05	0.0014858	0.00018703
520	4.209e-05	0.001505	0.0001766
521	3.9567e-05	0.0015195	0.00016823
522	3.7045e-05	0.001534	0.00015985
523	3.4522e-05	0.0015485	0.00015148
524	3.2e-05	0.001563	0.0001431
525	3.283e-05	0.001572	0.0001372
526	3.366e-05	0.001581	0.0001313
527	3.449e-05	0.00159	0.0001254
528	3.532e-05	0.001599	0.0001195
529	3.8793e-05	0.0015985	0.00011462
530	4.2265e-05	0.001598	0.00010975
531	4.5738e-05	0.0015975	0.00010487
532	4.921e-05	0.001597	1e-04
533	6.5133e-05	0.001595	9.6617e-05
534	8.1055e-05	0.001593	9.3235e-05
535	9.6978e-05	0.001591	8.9852e-05
536	0.0001129	0.001589	8.647e-05
537	0.00012693	0.0015805	8.381e-05
538	0.00014095	0.001572	8.115e-05
539	0.00015498	0.0015635	7.849e-05
540	0.000169	0.001555	7.583e-05
541	0.00015067	0.00154	7.2603e-05
542	0.00013235	0.001525	6.9375e-05
543	0.00011402	0.00151	6.6148e-05
544	9.569e-05	0.001495	6.292e-05
545	8.4802e-05	0.0014782	6.0505e-05
546	7.3915e-05	0.0014615	5.809e-05
547	6.3027e-05	0.0014448	5.5675e-05
548	5.214e-05	0.001428	5.326e-05
549	5.3253e-05	0.0014098	5.187e-05
550	5.4365e-05	0.0013915	5.048e-05
551	5.5478e-05	0.0013732	4.909e-05
552	5.659e-05	0.001355	4.77e-05
553	6.1763e-05	0.0013322	4.6447e-05
554	6.6935e-05	0.0013095	4.5195e-05
555	7.2107e-05	0.0012867	4.3943e-05
556	7.728e-05	0.001264	4.269e-05
557	7.2295e-05	0.0012377	4.1663e-05
558	6.731e-05	0.0012115	4.0635e-05
559	6.2325e-05	0.0011852	3.9608e-05
560	5.734e-05	0.001159	3.858e-05
561	5.3425e-05	0.0011292	3.7545e-05
562	4.951e-05	0.0010995	3.651e-05
563	4.5595e-05	0.0010697	3.5475e-05
564	4.168e-05	0.00104	3.444e-05
565	4.0575e-05	0.0010114	3.2932e-05
566	3.947e-05	0.0009828	3.1425e-05
567	3.8365e-05	0.0009542	2.9918e-05
568	3.726e-05	0.0009256	2.841e-05
569	3.6238e-05	0.00089865	2.7435e-05
570	3.5215e-05	0.0008717	2.646e-05
571	3.4192e-05	0.00084475	2.5485e-05
572	3.317e-05	0.0008178	2.451e-05
573	3.4172e-05	0.0007928	2.3645e-05
574	3.5175e-05	0.0007678	2.278e-05
575	3.6178e-05	0.0007428	2.1915e-05
576	3.718e-05	0.0007178	2.105e-05
577	5.1915e-05	0.00069435	2.0465e-05
578	6.665e-05	0.0006709	1.988e-05
579	8.1385e-05	0.00064745	1.9295e-05
580	9.612e-05	0.000624	1.871e-05
581	0.00012814	0.0006009	1.865e-05
582	0.00016016	0.0005778	1.859e-05
583	0.00019218	0.0005547	1.853e-05
584	0.0002242	0.0005316	1.847e-05
585	0.00024403	0.00051115	1.8745e-05
586	0.00026385	0.0004907	1.902e-05
587	0.00028368	0.00047025	1.9295e-05
588	0.0003035	0.0004498	1.957e-05
589	0.00033093	0.00043367	1.985e-05
590	0.00035835	0.00041755	2.013e-05
591	0.00038578	0.00040142	2.041e-05
592	0.0004132	0.0003853	2.069e-05
593	0.00045128	0.000372	2.0685e-05
594	0.00048935	0.0003587	2.068e-05
595	0.00052742	0.0003454	2.0675e-05
596	0.0005655	0.0003321	2.067e-05
597	0.00049855	0.00031847	1.8808e-05
598	0.0004316	0.00030485	1.6945e-05
599	0.00036465	0.00029122	1.5083e-05
600	0.0002977	0.0002776	1.322e-05
601	0.00025297	0.000266	1.2175e-05
602	0.00020825	0.0002544	1.1129e-05
603	0.00016353	0.0002428	1.0084e-05
604	0.0001188	0.0002312	9.038e-06
605	0.00012978	0.000222	8.8095e-06
606	0.00014075	0.0002128	8.581e-06
607	0.00015173	0.0002036	8.3525e-06
608	0.0001627	0.0001944	8.124e-06
609	0.00025145	0.00018845	9.403e-06
610	0.0003402	0.0001825	1.0682e-05
611	0.00042895	0.00017655	1.1961e-05
612	0.0005177	0.0001706	1.324e-05
613	0.00069652	0.00016713	1.6407e-05
614	0.00087535	0.00016365	1.9575e-05
615	0.0010542	0.00016018	2.2742e-05
616	0.001233	0.0001567	2.591e-05
617	0.0012742	0.000152	2.663e-05
618	0.0013155	0.0001473	2.735e-05
619	0.0013568	0.0001426	2.807e-05
620	0.001398	0.0001379	2.879e-05
621	0.001829	0.00014075	3.6408e-05
622	0.00226	0.0001436	4.4025e-05
623	0.002691	0.00014645	5.1643e-05
624	0.003122	0.0001493	5.926e-05
625	0.0032288	0.00014743	6.1655e-05
626	0.0033355	0.00014555	6.405e-05
627	0.0034423	0.00014368	6.6445e-05
628	0.003549	0.0001418	6.884e-05
629	0.0030168	0.0001282	5.9098e-05
630	0.0024845	0.0001146	4.9355e-05
631	0.0019522	0.00010099	3.9613e-05
632	0.00142	8.739e-05	2.987e-05
633	0.0011566	7.978e-05	2.501e-05
634	0.00089325	7.217e-05	2.015e-05
635	0.00062987	6.456e-05	1.529e-05
636	0.0003665	5.695e-05	1.043e-05
637	0.0002997	5.2985e-05	8.4395e-06
638	0.00023289	4.902e-05	6.449e-06
639	0.00016609	4.5055e-05	4.4585e-06
640	9.929e-05	4.109e-05	2.468e-06
641	8.6555e-05	3.8985e-05	2.3315e-06
642	7.382e-05	3.688e-05	2.195e-06
643	6.1085e-05	3.4775e-05	2.0585e-06
644	4.835e-05	3.267e-05	1.922e-06
645	4.808e-05	3.164e-05	2.3005e-06
646	4.781e-05	3.061e-05	2.679e-06
647	4.754e-05	2.958e-05	3.0575e-06
648	4.727e-05	2.855e-05	3.436e-06
649	4.809e-05	2.7482e-05	3.4758e-06
650	4.891e-05	2.6415e-05	3.5155e-06
651	4.973e-05	2.5347e-05	3.5552e-06
652	5.055e-05	2.428e-05	3.595e-06
653	5.1092e-05	2.337e-05	3.5612e-06
654	5.1635e-05	2.246e-05	3.5275e-06
655	5.2177e-05	2.155e-05	3.4938e-06
656	5.272e-05	2.064e-05	3.46e-06
657	5.108e-05	1.9585e-05	2.7669e-06
658	4.944e-05	1.853e-05	2.0738e-06
659	4.78e-05	1.7475e-05	1.3808e-06
660	4.616e-05	1.642e-05	6.877e-07
661	4.276e-05	1.5492e-05	7.9202e-07
662	3.936e-05	1.4565e-05	8.9635e-07
663	3.596e-05	1.3637e-05	1.0007e-06
664	3.256e-05	1.271e-05	1.105e-06
665	3.3308e-05	1.2003e-05	1.3025e-06
666	3.4055e-05	1.1296e-05	1.5e-06
667	3.4803e-05	1.0589e-05	1.6975e-06
668	3.555e-05	9.882e-06	1.895e-06
669	3.7875e-05	9.4385e-06	2.105e-06
670	4.02e-05	8.995e-06	2.315e-06
671	4.2525e-05	8.5515e-06	2.525e-06
672	4.485e-05	8.108e-06	2.735e-06
673	4.3107e-05	7.951e-06	2.1923e-06
674	4.1365e-05	7.794e-06	1.6496e-06
675	3.9622e-05	7.637e-06	1.107e-06
676	3.788e-05	7.48e-06	5.643e-07
677	3.8517e-05	7.609e-06	6.7673e-07
678	3.9155e-05	7.738e-06	7.8915e-07
679	3.9793e-05	7.867e-06	9.0157e-07
680	4.043e-05	7.996e-06	1.014e-06
681	6.2998e-05	7.9105e-06	1.8497e-06
682	8.5565e-05	7.825e-06	2.6855e-06
683	0.00010813	7.7395e-06	3.5212e-06
684	0.0001307	7.654e-06	4.357e-06
685	0.00013895	7.278e-06	4.4232e-06
686	0.0001472	6.902e-06	4.4895e-06
687	0.00015545	6.526e-06	4.5557e-06
688	0.0001637	6.15e-06	4.622e-06
689	0.00015202	5.631e-06	4.58e-06
690	0.00014035	5.112e-06	4.538e-06
691	0.00012868	4.593e-06	4.496e-06
692	0.000117	4.074e-06	4.454e-06
693	0.0001363	5.25e-06	4.5513e-06
694	0.0001556	6.426e-06	4.6485e-06
695	0.0001749	7.602e-06	4.7458e-06
696	0.0001942	8.778e-06	4.843e-06
697	0.00033502	1.1981e-05	7.4323e-06
698	0.00047585	1.5184e-05	1.0022e-05
699	0.00061668	1.8387e-05	1.2611e-05
700	0.0007575	2.159e-05	1.52e-05
701	0.0011299	2.861e-05	2.2615e-05
702	0.0015023	3.563e-05	3.003e-05
703	0.0018746	4.265e-05	3.7445e-05
704	0.002247	4.967e-05	4.486e-05
705	0.0022025	4.954e-05	4.4145e-05
706	0.002158	4.941e-05	4.343e-05
707	0.0021135	4.928e-05	4.2715e-05
708	0.002069	4.915e-05	4.2e-05
709	0.0016725	4.1207e-05	3.462e-05
710	0.001276	3.3265e-05	2.724e-05
711	0.00087957	2.5322e-05	1.986e-05
712	0.0004831	1.738e-05	1.248e-05
713	0.00038466	1.4176e-05	9.6595e-06
714	0.00028621	1.0972e-05	6.839e-06
715	0.00018777	7.768e-06	4.0185e-06
716	8.932e-05	4.564e-06	1.198e-06
717	7.6125e-05	3.5767e-06	9.927e-07
718	6.293e-05	2.5894e-06	7.874e-07
719	4.9735e-05	1.6021e-06	5.821e-07
720	3.654e-05	6.148e-07	3.768e-07
721	3.6838e-05	5.649e-07	8.141e-07
722	3.7135e-05	5.15e-07	1.2514e-06
723	3.7432e-05	4.651e-07	1.6887e-06
724	3.773e-05	4.152e-07	2.126e-06
725	3.583e-05	6.964e-07	2.8965e-06
726	3.393e-05	9.776e-07	3.667e-06
727	3.203e-05	1.2588e-06	4.4375e-06
728	3.013e-05	1.54e-06	5.208e-06
729	2.8418e-05	1.6057e-06	5.369e-06
730	2.6705e-05	1.6715e-06	5.53e-06
